Id,Source,Translation,Comment,Modified
JWK-FM-Construction-Placement,"Placeable objects are smaller props that are paid for in money by the placing person. If an item can be owned, it will be automatically linked to the person placing it (for example: item storages). <b>Right now placed items cannot be moved or removed.</b>","Размещаемые объекты — это небольшие объекты, которые оплачиваются деньгами того, кто их размещает. Если предметом можно владеть, он будет автоматически связан с тем, кто его разместил (например, хранилища предметов). <b>В настоящее время размещаемые предметы нельзя перемещать или удалять.</b>",,03 Aug 2025 17:21:43 +0200
JWK-FM-DifficultySettings-Intro,"When starting a new game, you can modify various settings to adjust the difficulty and mechanics to your play style. Although these are collectively called difficulty settings, some of the choices are rather a matter of preference. Right now those settings can only be adjusted when starting a new campaign.","Начиная новую игру, вы можете изменить различные настройки, чтобы настроить сложность и механику сценария под свой стиль игры. Хотя все это вместе называется настройками сложности, некоторые из них скорее вопрос предпочтений. Сейчас эти настройки можно изменить только при начале новой кампании",,03 Aug 2025 17:21:43 +0200
JWK-FM-DifficultySettings-Presets,"You can quickly change all settings by selecting one of the predefined presets. Selecting a preset does not prevent you from adjusting the settings further - if you change any of the options, the preset selector will automatically switch to <b>Custom</b>, retaining all other settings from the preset. This way you can use any of the presets as a starting point.<br/><br/>If this is your first playthrough, we recommend using <b>Normal</b> preset to experience a balanced gameplay the way it was envisioned.","Вы можете быстро изменить все настройки, выбрав один из предустановленных шаблонов. Выбор шаблона не мешает вам изменять настройки дальше — если вы измените любой из параметров, селектор шаблонов автоматически переключится на <b>Настраеваемая</b>, сохранив все остальные настройки из шаблона. Таким образом, вы можете использовать любой из шаблонов в качестве отправной точки.<br/><br/>Если это ваше первое прохождение, мы рекомендуем использовать шаблон <b>Обычный</b>, чтобы насладиться сбалансированным игровым процессом, с оригинальной задумкой автора.",,03 Aug 2025 17:21:43 +0200
JWK-FM-DonatingSupplies-Intro,"Free stuff is an excellent method to gain supporters, whether you are a politician, or... a politician-to-be. If you win the revolution, of course. The downside is that you actually have to bring the stuff to the table. But here comes the good news - when it's free, nobody will ask you how you got it.<br/><br/>Donating supplies is a rather expensive method, unless you have a surplus of your own production. Supplies are also vital to your own operations, so giving them away in the early stages of the revolution may not be the best choice.<br/><br/>There is no limit as to how many supplies and how often you can donate to a specific town, but many donations over a short period of time will stop having an effect on the support. It's best to diversify and distribute the supplies evenly to many towns in a concurrent manner. Donation effects wear out after some time, so you can come back and donate another shipment later.<br/><br/>Load your vehicle with supplies and drive to the exact location of the town marker, as shown on your map. Come to a full stop once you are within 50 meters from the marker. A prompt should appear, and the donation option will be available in the radial menu.","Бесплатная раздача добытых вещей — отличный способ завоевать сторонников, будь вы политиком или... будущим политиком. Конечно, с учётом победы в революции. Недостаток в том, что вам действительно придётся добыть эти вещи. Но есть и хорошая новость: когда они достаются бесплатно, никто не спросит вас, как вы их получили.<br/><br/>Пожертвование припасов — довольно затратный способ, если только у вас нет излишков собственного производства. Припасы также жизненно важны для вашей собственной деятельности, поэтому раздача их на ранних стадиях революции может быть не лучшим выбором.<br/><br/>Нет ограничений на то, сколько припасов и как часто вы можете жертвовать конкретному городу, но много пожертвований в течение короткого периода времени перестанут оказывать влияние на поддержку населения. Лучше всего диверсифицировать и равномерно распределять припасы по многим городам одновременно. Эффект пожертвования со временем пропадает, так что вы сможете вернуться и пожертвовать ещё одну партию позже.<br/><br/>Загрузите свой автомобиль припасами и направляйтесь к точному месту расположения маркера города, как показано на карте. Полностью остановитесь, когда окажетесь в 50 метрах от маркера. Должно появиться уведомление, и функция пожертвования станет доступна в радиальном меню.",,03 Aug 2025 17:21:43 +020
JWK-FM-Entry-Appearance,Appearance,Появление,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Battles,Battles,Битвы,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-BeingWanted,Being wanted,Быть в розыске,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-CharacterStatus,Character status,Состояние персонажа,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-CiviliansOverview,Civilians overview,Обзор гражданских,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Commanding,Commanding,Командование,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Construction,Construction,Строительство,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-DifficultySettings,Difficulty settings,Настройки сложности,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-DonatingSupplies,Donating supplies,Раздача ресурсов,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-FOBs,FOBs,FOBы,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Factories,Factories,Заводы,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-FriendlyFighters,Friendly fighters,Дружественные боевики,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Hideouts,Hideouts,Укрытия,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-HowToLose,How to lose,Как проиграть,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-HowToWin,How to win,Как победить,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-IllegalZones,Illegal zones,Охраняемые зоны,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Introduction,Introduction,Введение,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-JoinDiscord,Join Discord,Присоединиться к Discord,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-LosingSupport,Losing support,Терять поддержку,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-MapLegend,Map legend,Легенда карты,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-MapTools,Map tools,Инструменты карты,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-MilitaryBases,Military bases,Военные базы,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Missions,Missions,Миссии,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Money,Money,Деньги,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-NewGame,New game,Новая игра,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-OB-Armories,Armories,Арсенал,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-OB-CommandPosts,Command posts,Пост командования,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-OB-EquipmentStores,Equipment stores,Магазин снаряжения,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-OB-FastTravel,Fast travel,Быстрое перемещение,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-OB-Garages,Garages,Гаражи,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-OB-Helipads,Helipads,Вертолётные площадки,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-OB-MedicalTents,Medical tents,Медицинские палатки,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-OB-Overview,Operating bases,Оперативные базы,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-OB-Repair,Repair stations,Ремонтные станции,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-OB-Storages,Storages,Склады,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Ownership,Ownership,Принадлежность,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Phones,Phones,Телефон,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Ports,Ports,Порты,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Posters,Propaganda posters,Постеры с пропогандой,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-PublicTransport,Public transport,Общественный транспорт,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-RadarSites,Radar sites,Радарные станции,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-RadialMenu,Radial menu,Радиальное меню,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Radio,Radio,Радио,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-RadioTowers,Radio towers,Радио-вышки,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-RaisingSupport,Raising support,Повысить поддержку,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Recruits,Recruits,Новобранцы,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-ResistanceTraders,Traders,Торговцы,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Respawn,Respawn,Респавн,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Resting,Resting,Отдых,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Saving,Saving and persistence,Сохранение,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Shops,Shops,Магазины,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-StrategyGuide,Strategy guide,Гад по стратегии,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Tips,Tips,Подсказки,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Towns,Towns,Города,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-Undercover,Undercover,Под прикрытием,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-VictoryAndDefeat,Victory and defeat,Победа и поражение,,03 Aug 2025 17:21:43 +0200
JWK-FM-Entry-VisitWebsite,Visit website,Посетить вебсайт,,03 Aug 2025 17:21:43 +0200
JWK-FM-EquipmentStores-Intro,"Equipment stores allow to purchase uniforms and non-lethal equipment using resources stored at the base.<br/><br/>Different types of stores can be built, depending on the operating base type:<br/><br/>- <b>Allied equipment store</b> is available at <b>military bases</b> and offers equipment of your supporting faction.<br/><br/>- <b>Field equipment store</b> is available at <b>FOBs</b> and offers equipment of the player faction.","Магазины снаряжения позволяют приобретать обмундирование и нелетальное снаряжение, используя ресурсы, хранящиеся на базе.<br/><br/>В зависимости от типа оперативной базы можно построить различные типы магазинов:<br/><br/>- <b>Магазин снаряжения союзников</b> доступен на <b>военных базах</b> и предлагает снаряжение вашей поддерживающей фракции.<br/><br/>- <b>Магазин полевого снаряжения</b> доступен на <b>передовых базах</b> и предлагает снаряжение фракции игрока.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Factories-Control,"Factories are usually guarded by a enemy forces garrison. Once the garrison is cleared and the area is secured, a battle will follow. Be careful, as during factory working hours civilian workers will be present in the factory area. After repelling enemy forces the resistance will take control over the factory. All factories must be controlled by the resistance in order to achieve victory.","Заводы обычно охраняются гарнизоном противника. После того, как гарнизон будет зачищен, а территория взята под контроль, начнётся бой. Будьте осторожны, так как во время работы фабрики на её территории будут находиться гражданские рабочие. После отпора противнику силы сопротивления возьмут фабрику под свой контроль. Для достижения победы все фабрики должны находиться под контролем сил сопротивления.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Factories-Intro,"Factories are crucial for your revolution, as they can provide a steady stream of resources, which are much needed for any war efforts.","Заводы имеют решающее значение для вашей революции, поскольку они могут обеспечить постоянный приток ресурсов, столь необходимых для любых военных действий",,03 Aug 2025 17:21:43 +0200
JWK-FM-Factories-ResourceProduction,"Each factory controlled by the resistance will produce certain resources, depending on the factory type. Those resources may be then freely utilized by freedom fighters as deemed fit. On each factory area there is at least one resource storage, in which the produced resources are placed. Those storages are always marked on the map and feature a sign.","Каждый завод, контролируемый сопротивлением, будет производить определённые ресурсы, в зависимости от типа фабрики. Эти ресурсы могут свободно использоваться борцами за свободу по своему усмотрению. На территории каждого завода есть как минимум одно хранилище ресурсов, куда помещаются произведённые ресурсы. Эти хранилища всегда отмечены на карте и снабжены соответствующим знаком.",,03 Aug 2025 17:21:43 +0200
JWK-FM-FastTravel-Intro,"Fast travel is available only to player controlled operating bases. It is more expensive than public transport, but it can be performed from any location, even far away from roads and infrastructure. You cannot fast travel while being wanted, but you don't have to appear as a civilian.<br/><br/>To use fast travel, you need to open your map and select fast travel icon from the tool picker in the upper-left corner of the screen.","Быстрое перемещение доступно только для оперативных баз, контролируемых игроками. Оно дороже общественного транспорта, но им можно воспользоваться из любого места, даже вдали от дорог и инфраструктуры. Вы не можете использовать быстрое перемещение, находясь в розыске, но вам не обязательно появляться в облике гражданского лица.<br/><br/>Чтобы воспользоваться быстрым перемещением, необходимо открыть карту и выбрать значок быстрого перемещения в меню инструментов в левом верхнем углу экрана.",,03 Aug 2025 17:21:43 +0200
JWK-FM-FriendlyFighters-Intro,"Friendly fighters are resistance members or supporting civilians that decided to take part in the fight. They will appear during <b>battles</b> over various points of interest, such as towns, military bases, factories and others. They are autonomous and you cannot directly control them, but they will fight along side you with the enemy. However, their presence depends on your actions, as each fighter needs to be equipped with weapons and ammunition, and that in turn requires <b>supplies</b>.<br/><br/>Friendly fighters consume supplies stored at <b>hideouts</b>. If the location being fought for hosts a hideout - such as a town - then the fighters will appear and take supplies only from that specific hideout. Otherwise - when attacking factories or military bases - the supplies are consumed across all resistance hideouts, including the HQ. Supplies stored at resistance operating bases (FOBs, military bases) and controlled factories are not taken into account.","Дружественные бойцы — это члены Сопротивления или поддерживающие их гражданские лица, решившие принять участие в сражении. Они будут появляться во время <b>сражений</b> над различными интересными объектами, такими как города, военные базы, заводы и другие. Они автономны, и вы не можете управлять ими напрямую, но они будут сражаться на вашей стороне с противником. Однако их присутствие зависит от ваших действий, поскольку каждый боец должен быть оснащён оружием и боеприпасами, а это, в свою очередь, требует <b>припасов</b>.<br/><br/>Дружественные бойцы потребляют припасы, хранящиеся в <b>укрытиях</b>. Если в месте, за которое ведётся бой, есть убежище, например, в городе, то бойцы появятся и заберут припасы только из этого убежища. В противном случае, при атаке на заводы или военные базы, припасы расходуются во всех укрытиях Сопротивления, включая штаб. Припасы, хранящиеся на оперативных базах Сопротивления (передовых базах, военных базах) и контролируемых заводах, не учитываются.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Acquiring,Acquiring,Получение,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Building,Building,Строительство,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Character,Character,Персонаж,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Control,Control,Контроль,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Defeat,Defeat,Поражение,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Economy,Economy,Экономика,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Enemies,Enemies,Враги,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-FOBs,Forward Operating Bases,Передовые операционные базы,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Factions,Factions,Фракции,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-GameProgress,Campaign progress,Прогресс кампании,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Gameplay,Gameplay,Геймплей,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Healing,Healing,Лечение,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Heat,Heat,Розыск,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-HqHideouts,HQ hideouts,Укрытия штаба,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Icons,Icons,Значки,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Income,Income,Доход,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Management,Management,Управление,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Maps,Scenarios,Сценарии,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-MethodsOfEarning,Earning methods,Способы заработка,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-MilitaryBases,Military bases,Военные базы,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Miscellaneous,Miscellaneous,Разное,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-OperatingBase,Operating base,Операционная база,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-OperatingBases,Operating bases,Операционные базы,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-OtherSettings,Other settings,Другие настройки,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Phases,Phases,Фазы,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Placement,Placement,Размещение,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-PreGame,Pre game,До игры,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Presets,Presets,Предустановки,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Requirements,Requirements,Требования,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-ResourceProduction,Resource production,Производство ресурсов,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Settings,Settings,Настройки,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Start,Start,Начало,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Threat,Threat,Угроза,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-TownHideouts,Town hideouts,Городские укрытия,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Towns,Towns,Города,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Transferring,Transferring,Передача,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Travel,Travel,Путешествие,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Vehicles,Vehicles,Транспортные средства,,03 Aug 2025 17:21:43 +0200
JWK-FM-Header-Victory,Victory,Победа,,03 Aug 2025 17:21:43 +0200
JWK-FM-Helipads-Intro,"Helipads offer a single parking spot to which helicopters can be assigned, and otherwise they are identical in functionality to garages.<br/><br/>Additionally to regular helipads, military bases allow to construct a <b>service helipad</b>, which can be used to repair helicopters.","Вертодромы предоставляют одно парковочное место, к которому можно приписать вертолеты, и в остальном они идентичны по функциональности гаражам.<br/><br/>В дополнение к обычным вертодромам, военные базы позволяют построить <b>сервисный вертодром</b>, который можно использовать для ремонта вертолетов.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Hideouts-HqHideouts,"HQ hideouts are established in safer locations — typically in remote houses away from densely populated areas or in small, secluded settlements. They serve as delivery and pickup points for various resistance operations and act as rally points where mercenary fighters can be <b>recruited</b>.<br/><br/>There is always one HQ hideout in the world. However, if you endanger it, it will cease operations and must be relocated. This process may take several hours, during which the HQ will be inaccessible. Any supplies stored there will be lost during the move, so take care to avoid triggering a relocation.<br/><br/>The HQ's location is not automatically revealed on your map. To discover its position, you must either call the HQ using a phone or contact it via radio, and then travel to the coordinates you are given.","Штабные укрытия создаются в более безопасных местах — обычно в удаленных домах вдали от густонаселенных районов или в небольших уединенных поселениях. Они служат пунктами доставки и получения для различных операций сопротивления и действуют как сборные пункты, где можно <b>вербовать</b> наемных бойцов.<br/><br/>В мире всегда есть одно штабное укрытие. Однако, если вы подвергаете его опасности, оно прекратит работу и должно быть перемещено. Этот процесс может занять несколько часов, в течение которых штаб будет недоступен. Все припасы, хранящиеся там, будут потеряны во время переезда, поэтому будьте осторожны, чтобы не спровоцировать перемещение.<br/><br/>Местоположение штаба не раскрывается автоматически на вашей карте. Чтобы узнать его позицию, вы должны либо позвонить в штаб по телефону, либо связаться с ним по радио, а затем отправиться к указанным координатам.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Hideouts-Intro,"Hideouts are secure locations used by the resistance for meetings and covert communication. At each hideout, you can meet a <b>resistance officer</b> - your primary contact for all conspiratorial matters. Speak with them to receive new assignments. Keep in mind that they're not particularly fond of attracting attention from the authorities, so avoid visiting them when you have <b>heat</b> on you.<br/><br/> Hideout officers also offer guns, ammunition, and other war materials - all available in exchange for money.","Укрытия — это безопасные места, используемые сопротивлением для встреч и скрытой связи. В каждом укрытии вы можете встретить <b>офицера сопротивления</b> — вашего основного контакта по всем конспиративным вопросам. Говорите с ними, чтобы получать новые задания. Имейте в виду, что они не очень любят привлекать внимание властей, поэтому избегайте посещать их, когда на вас есть <b>жар</b>.<br/><br/>Офицеры укрытий также предлагают оружие, боеприпасы и другие военные материалы — все доступно в обмен на деньги.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Hideouts-TownHideouts,"The resistance will establish hideouts in towns and cities once there is enough local support to sustain its operations. Same goes the other way - if you lose too much support, resistance operations will become unsustainable and the hideout will be dissolved. Keeping a network of hideouts is very important, as each additional hideout means more storage space for supplies, which are used to arm your fighters during battles.","Сопротивление создаст укрытия в городах и поселках, как только будет достаточно местной поддержки для поддержания его операций. То же самое работает и в обратную сторону — если вы потеряете слишком много поддержки, операции сопротивления станут неустойчивыми и укрытие будет распущено. Поддержание сети укрытий очень важно, так как каждое дополнительное укрытие означает больше места для хранения припасов, которые используются для вооружения ваших бойцов во время сражений.",,03 Aug 2025 17:21:43 +0200
JWK-FM-IllegalZones-Intro,"There are many areas that are forbidden to enter for civilians. Any players spotted in these areas will be instantly shot and hunted. Depending on your settings, these areas will be marked in red on your map and/or you will see a status icon on your HUD upon entering them. There is no need to frantically check your map as to not enter them by accident - they are usually fenced and accompany military bases, outposts, factories and other military or strategic points of interest.<br/><br/>Military personnel is allowed to be present within illegal zones. You can <b>disguise</b> yourself in enemy uniform to walk around freely.","Существует много районов, куда гражданским лицам запрещено входить. Любые игроки, замеченные в этих районах, будут немедленно расстреляны и преследованы. В зависимости от ваших настроек, эти районы будут отмечены красным на вашей карте и/или вы увидите значок статуса на HUD при входе в них. Нет необходимости лихорадочно проверять карту, чтобы не войти в них случайно — они обычно огорожены и сопровождают военные базы, посты, заводы и другие военные или стратегические точки интереса.<br/><br/>Военному персоналу разрешено находиться в запрещенных зонах. Вы можете <b>замаскироваться</b> во вражеской форме, чтобы свободно передвигаться.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Introduction-Gameplay,"Primary design principle is to keep the gameplay immersive and demanding, while not being extremely punishing for the players. To capture entire map you will need to think strategically. Prepare well and pick your fights wisely, or you will end up in hopeless situations quickly. On the other hand, sudden death because of a stray bullet or unfortunate mortar strike will not set you back by hours of gameplay.<br/><br/>With this in mind, you can get the best out of this game mode by playing it with a chillsim / light role-play attitude.","Основной принцип дизайна — сохранять геймплей захватывающим и требовательным, но не быть чрезвычайно наказывающим для игроков. Чтобы захватить всю карту, вам нужно будет мыслить стратегически. Хорошо готовьтесь и выбирайте свои бои мудро, иначе вы быстро окажетесь в безнадежных ситуациях. С другой стороны, внезапная смерть от случайной пули или неудачного минометного удара не отбросит вас на часы геймплея.<br/><br/>Имея это в виду, вы можете получить максимум от этого игрового режима, играя с настроением chillsim / легкой ролевой игры.",,25 Apr 2025 10:19:16 +0200
JWK-FM-Introduction-Intro,"Freedom Fighters is a persistent open-world campaign designed for single player and co-op gameplay. As players, you take control over <b>freedom fighters</b> and launch an uprising against occupier forces. Your goal is to liberate the whole map by taking control over multiple points of interests, both civilian and military.<br/><br/>Be sure to read through all sections of <b>Field Manual</b>, as this mod introduces multiple new mechanics to the game.","Freedom Fighters — это постоянная кампания в открытом мире, разработанная для одиночной игры и кооперативного геймплея. Как игроки, вы берете под контроль <b>борцов за свободу</b> и запускаете восстание против оккупационных сил. Ваша цель — освободить всю карту, взяв под контроль множество точек интереса, как гражданских, так и военных.<br/><br/>Обязательно прочитайте все разделы <b>Полевого руководства</b>, так как этот мод вводит множество новых механик в игру.",,25 Apr 2025 10:19:25 +0200
JWK-FM-Introduction-Maps,"Base package of <b>Freedom Fighters</b> comes with a single scenario for each of the vanilla maps:<br/><br/>- <b>Arland</b>: suggested for new players as an introduction scenario. It requires much less time to complete than Everon, therefore it's a good testing ground to learn the game mode and make mistakes, or test difficulty settings before taking on larger maps.<br/><br/>- <b>Everon</b>: the main scenario, with a large enough map to fully utilize all features and mechanics. Keep in mind it may take weeks or months to complete it!<br/><br/>We intend to publish multiple integrations with outstanding community maps in the future.","Базовый пакет <b>Freedom Fighters</b> поставляется с одним сценарием для каждой ванильной карты:<br/><br/>- <b>Arland</b>: рекомендуется для новых игроков как вводный сценарий. Для его завершения требуется гораздо меньше времени, чем для Everon, поэтому это хорошая испытательная площадка для изучения игрового режима и совершения ошибок, или тестирования настроек сложности перед переходом на большие карты.<br/><br/>- <b>Everon</b>: основной сценарий с достаточно большой картой для полного использования всех функций и механик. Имейте в виду, что для его завершения могут потребоваться недели или месяцы!<br/><br/>Мы планируем опубликовать множество интеграций с выдающимися картами сообщества в будущем.",,25 Apr 2025 10:22:56 +0200
JWK-FM-JoinDiscord-Intro,Scan the code below to join the official Discord community.,Отсканируйте код ниже для присоединения к официальному сообществу Discord.,,10 Apr 2025 18:07:44 +0200
JWK-FM-LosingSupport-Intro,"Once convinced to support the resistance, civilians will not change their mind on their own. Remember that each supporter can still turn hostile if you give them a good enough reason to. Opposite to supporters, civilians will typically turn hostile immediately in response to your actions. In that case, there is nothing you can do to change their mind except for waiting.","Как только гражданские лица убеждены поддержать сопротивление, они не изменят свое мнение самостоятельно. Помните, что каждый сторонник все еще может стать враждебным, если вы дадите им достаточно вескую причину. В отличие от сторонников, гражданские лица обычно становятся враждебными немедленно в ответ на ваши действия. В этом случае вы ничего не можете сделать, чтобы изменить их мнение, разве только не подождать.",,26 May 2025 14:53:02 +0200
JWK-FM-MedicalTents-Intro,"Medical tents offer faster regeneration for <b>freedom fighters</b> residing inside. They are also a source for medical items such as bandages or epinephrine, which can be obtained by spending resources at the tent.","Медицинские палатки обеспечивают более быстрое восстановление для <b>борцов за свободу</b>, находящихся внутри. Они также являются источником медицинских предметов, таких как бинты или адреналин, которые можно получить, потратив ресурсы в палатке.",,27 May 2025 01:20:14 +0200
JWK-FM-MilitaryBases-Control,"In order to take control, the resistance has to win a <b>battle</b> over the base. A <b>battle</b> can be initiated by interacting with the military base flag post.","Чтобы взять под контроль, сопротивление должно выиграть <b>сражение</b> за базу. <b>Сражение</b> можно инициировать, взаимодействуя с флагштоком военной базы.",,07 Apr 2025 17:58:52 +0200
JWK-FM-MilitaryBases-Intro,"Military bases are the backbone of enemy occupation over the area. All bases need to be controlled by the resistance to achieve victory, but be warned, they are heavily guarded and the enemy won't let control over them easily.","Военные базы являются основой вражеской оккупации территории. Все базы должны быть под контролем сопротивления для достижения победы, но будьте осторожны, они сильно охраняются, и враг не позволит легко взять их под контроль.",,07 Apr 2025 17:57:26 +0200
JWK-FM-MilitaryBases-OperatingBase,"Once under resistance control, the military base becomes resistance's <b>operating base</b>, which means the resistance may start construction in it's area. See relevant Field Manual section for more info.","Как только военная база попадает под контроль сопротивления, она становится <b>операционной базой</b> сопротивления, что означает, что сопротивление может начать строительство на ее территории. См. соответствующий раздел Полевого руководства для получения дополнительной информации.",,07 Apr 2025 18:06:46 +0200
JWK-FM-Missions-Intro,"You can receive missions by talking to the <b>resistance officer</b>. Missions are shared by all ingame players and it does not matter which player takes or reports them. If the mission is awarded with money, the amount is automatically split between all ingame players.<br/><br/>Missions and their progress is, at any stage, fully persistent. It is a good idea to look up the journal upon joining an existing online session to check out if there are any already started missions.","Вы можете получать миссии, разговаривая с <b>офицером сопротивления</b>. Миссии разделяются всеми игроками в игре, и не имеет значения, какой игрок берет или отчитывается о них. Если миссия награждается деньгами, сумма автоматически делится между всеми игроками в игре.<br/><br/>Миссии и их прогресс полностью постоянны на любом этапе. Хорошая идея — посмотреть в журнал при присоединении к существующей онлайн-сессии, чтобы проверить, есть ли уже начатые миссии.",,20 Jul 2025 13:42:49 +0200
